policy_id,age,gender,start_date,deferral_years,initial_value,rider_type,has_death_benefit,death_benefit_type,has_beneficiary,me_fees,admin_fees,rider_fees,death_benefit_fees,total_fees,status
P22900,69,M,2019-12-19,10,74000,None,True,AccountValue,False,0.008836337331942803,0.001731762834995311,0.0,0.0,0.010568100166938113,deferred
P22901,65,F,2020-04-15,0,199000,None,True,AccountValue,True,0.011427843435004251,0.001968209983422556,0.0,0.0,0.013396053418426807,payout
P22902,68,M,2022-01-05,5,63000,None,True,AccountValue,True,0.008748219360361692,0.0011517088619326867,0.0,0.0,0.009899928222294378,deferred
P22903,54,M,2022-01-28,15,269000,GMIB,True,AccountValue,True,0.01547751860237015,0.001101322711758843,0.011430051446293884,0.0,0.028008892760422874,deferred
P22904,46,M,2009-12-13,0,85000,GMWB,True,AccountValue,True,0.013531260294847322,0.0027590804956918397,0.011791531710934628,0.0,0.02808187250147379,payout
P22905,55,F,2018-09-03,15,97000,GMWB,True,SteppedUp,True,0.012426402176967137,0.002324206438008621,0.008706496226057982,0.004130739162558766,0.02758784400359251,deferred
P22906,67,M,2014-09-07,10,50000,GMWB,True,SteppedUp,True,0.014579752254517003,0.0016544621884606162,0.010649733322827246,0.005063764851593166,0.03194771261739803,payout
P22907,78,F,2007-04-22,10,63000,None,True,AccountValue,True,0.00917568230266182,0.0019865635717125126,0.0,0.0,0.011162245874374333,payout
P22908,58,F,2009-04-11,0,96000,GMWB,True,AccountValue,True,0.01359006587326233,0.0027471520232990186,0.011721775599826989,0.0,0.028058993496388338,payout
P22909,80,M,2024-05-14,10,137000,GMWB,True,AccountValue,True,0.014539846393100363,0.0015141547579482744,0.009618560818753058,0.0,0.025672561969801694,deferred
P22910,68,M,2023-09-22,15,121000,GMWB,True,AccountValue,True,0.015123181135465085,0.0013988235593792012,0.011041248114281274,0.0,0.02756325280912556,deferred
P22911,50,F,2018-10-24,5,99000,GMIB,True,AccountValue,True,0.015195211425003066,0.0012846825216834736,0.00857446777070545,0.0,0.02505436171739199,payout
P22912,63,F,2019-08-07,0,93000,GMIB,True,ReturnOfPremium,True,0.01588472802867695,0.0026108323840076195,0.008191544077756158,0.002043302371011486,0.02873040686145221,payout
P22913,68,M,2022-07-13,5,171000,GMIB,True,ReturnOfPremium,True,0.013023519037265285,0.0019260015344456575,0.011863383121260932,0.0038923002637274947,0.03070520395669937,deferred
P22914,45,M,2018-04-18,10,128000,None,False,None,False,0.00750294692404228,0.0015996815251194934,0.0,0.0,0.009102628449161774,deferred
P22915,67,M,2018-01-01,5,112000,GMIB,True,ReturnOfPremium,True,0.013771995903468795,0.0024712217612296392,0.010746769261249005,0.002681942507351313,0.02967192943329875,payout
P22916,71,M,2013-10-08,5,50000,GMWB,True,AccountValue,True,0.013891993169779158,0.0010655383195803184,0.010517670475006477,0.0,0.02547520196436595,payout
P22917,65,F,2020-04-28,15,197000,None,True,AccountValue,True,0.009869537106687356,0.0028723092074675483,0.0,0.0,0.012741846314154905,deferred
P22918,61,M,2023-04-15,0,77000,None,False,None,False,0.006732683116698708,0.0011021937080690073,0.0,0.0,0.007834876824767715,payout
P22919,60,F,2019-06-28,0,59000,None,True,AccountValue,True,0.009006711967554138,0.002176510898094734,0.0,0.0,0.011183222865648872,payout
P22920,60,M,2024-02-01,15,71000,None,True,AccountValue,True,0.011151176742835623,0.0023460061137937868,0.0,0.0,0.01349718285662941,deferred
P22921,52,M,2024-06-16,5,181000,GMIB,False,None,False,0.009103864217964757,0.0025269727829227285,0.012535012970308113,0.0,0.0241658499711956,deferred
P22922,56,M,2019-07-23,0,54000,GMWB,True,AccountValue,True,0.013150418433118392,0.0013394724984128646,0.009775194824720296,0.0,0.024265085756251553,payout
P22923,58,M,2022-11-25,20,216000,GMIB,True,ReturnOfPremium,True,0.015466565283037267,0.00112479432057929,0.009319559606248943,0.0034609365472280385,0.029371855757093536,deferred
P22924,62,F,2022-01-02,20,93000,GMWB,True,ReturnOfPremium,True,0.015312105491215233,0.0011385517028158327,0.011873598521748569,0.0033484078709198942,0.03167266358669953,deferred
P22925,57,M,2013-08-21,15,52000,None,True,AccountValue,True,0.011112366743882647,0.0019928420600293793,0.0,0.0,0.013105208803912026,deferred
P22926,55,F,2014-11-26,10,154000,GMIB,True,ReturnOfPremium,True,0.014674030484005538,0.0017905587437060143,0.010574775050259092,0.002384075697200241,0.029423439975170884,payout
P22927,68,F,2009-05-25,10,72000,GMWB,True,AccountValue,True,0.014962303328774391,0.002146747390085775,0.009428101219463995,0.0,0.026537151938324163,payout
P22928,64,F,2008-06-16,10,50000,None,False,None,False,0.006908879850588753,0.002905610500616325,0.0,0.0,0.009814490351205078,payout
P22929,57,F,2018-06-27,0,122000,None,True,AccountValue,True,0.00963371246820915,0.002032405336664803,0.0,0.0,0.011666117804873952,payout
P22930,66,F,2011-04-26,5,50000,GMWB,True,AccountValue,False,0.014311341397479744,0.0015216472746304422,0.008175355441660521,0.0,0.02400834411377071,payout
P22931,58,M,2022-11-16,5,101000,GMIB,True,ReturnOfPremium,False,0.013287637446732512,0.0014941210943752586,0.012083773306956504,0.0026105854163074376,0.029476117264371715,deferred
P22932,62,M,2009-04-11,5,83000,None,True,AccountValue,True,0.009869045581201706,0.0018615272344958955,0.0,0.0,0.011730572815697601,payout
P22933,69,M,2024-01-03,5,153000,GMWB,True,ReturnOfPremium,True,0.015603271127746704,0.002466144921543729,0.01002156094255765,0.002049841926420959,0.030140818918269044,deferred
P22934,57,F,2013-05-24,0,111000,None,True,AccountValue,True,0.009792404982654533,0.001457194017893328,0.0,0.0,0.011249599000547861,payout
P22935,52,M,2019-12-07,0,200000,GMIB,True,ReturnOfPremium,True,0.015461585310818307,0.0019261964978726602,0.007409510460100539,0.0038381707196083674,0.028635462988399873,payout
P22936,60,F,2023-11-20,0,126000,None,True,AccountValue,True,0.010732117326588101,0.0028332643239860618,0.0,0.0,0.013565381650574164,payout
P22937,51,M,2010-02-02,10,232000,GMWB,True,SteppedUp,True,0.015576881279358542,0.002559759977495944,0.008176512217728908,0.005383085758407034,0.031696239232990434,payout
P22938,59,F,2013-01-06,5,123000,GMWB,False,None,False,0.01008123575213982,0.00144793618885364,0.009243636695526311,0.0,0.02077280863651977,payout
P22939,59,M,2015-05-27,15,65000,None,True,AccountValue,True,0.00838086451730602,0.0021054085041277114,0.0,0.0,0.01048627302143373,deferred
P22940,45,F,2023-04-13,0,142000,GMWB,True,AccountValue,True,0.012129253655292868,0.0024311818351421452,0.009978903866177963,0.0,0.024539339356612976,payout
P22941,66,F,2024-11-24,5,144000,GMWB,True,ReturnOfPremium,True,0.015203840800089312,0.0013359462395064429,0.007327912195814399,0.003339482352248229,0.02720718158765838,deferred
P22942,60,M,2021-07-08,5,78000,GMIB,False,None,False,0.012470631963858453,0.0014947782854553538,0.009804801876009161,0.0,0.023770212125322966,deferred
P22943,71,F,2016-03-22,0,106000,GMIB,False,None,False,0.010348446589238074,0.0015352450577431449,0.011950446784686618,0.0,0.023834138431667838,payout
P22944,63,M,2023-04-12,0,152000,GMIB,False,None,False,0.011446189867176638,0.0022239966805482603,0.01181541030971237,0.0,0.02548559685743727,payout
P22945,67,M,2023-03-01,10,148000,None,False,None,False,0.006952037463962982,0.0012203014003533026,0.0,0.0,0.008172338864316285,deferred
P22946,71,F,2013-12-05,20,82000,None,True,AccountValue,False,0.011490778074162461,0.0017344361187417025,0.0,0.0,0.013225214192904164,deferred
P22947,60,M,2014-09-04,5,73000,None,False,None,False,0.008131846783530327,0.0023289427287387205,0.0,0.0,0.010460789512269048,payout
P22948,61,M,2018-03-06,0,167000,None,True,AccountValue,True,0.011187326457570056,0.0027632794602210713,0.0,0.0,0.013950605917791127,payout
P22949,49,M,2015-05-27,15,96000,GMWB,True,ReturnOfPremium,True,0.0146132022289697,0.0011179286785677812,0.010246705786851627,0.0029293239865002666,0.028907160680889377,deferred
P22950,71,F,2014-08-26,0,78000,GMWB,False,None,False,0.008707677851841593,0.001678557019630161,0.008007145820869458,0.0,0.018393380692341213,payout
P22951,60,F,2014-04-24,0,158000,None,True,AccountValue,True,0.009728246053503975,0.002277026932730297,0.0,0.0,0.012005272986234272,payout
P22952,53,F,2024-01-10,0,74000,GMIB,True,ReturnOfPremium,False,0.013182787757995123,0.0022309315823729474,0.007047025170040907,0.0022859645253760982,0.024746709035785075,payout
P22953,67,F,2018-02-23,0,143000,None,True,AccountValue,True,0.009710056552573013,0.002266548831312904,0.0,0.0,0.011976605383885917,payout
P22954,45,M,2019-08-22,10,163000,GMWB,True,AccountValue,True,0.013539838071383379,0.001560120676374241,0.006867469230024743,0.0,0.021967427977782363,deferred
P22955,58,M,2008-11-07,0,60000,GMWB,True,AccountValue,True,0.014743955738103288,0.001008213052225617,0.008999929580717629,0.0,0.024752098371046534,payout
P22956,69,F,2016-10-17,5,83000,GMWB,False,None,False,0.008124599726912946,0.0016229268286625286,0.008507542471833147,0.0,0.018255069027408623,payout
P22957,58,F,2020-03-19,5,139000,None,False,None,False,0.007383380262272203,0.0010137237794006482,0.0,0.0,0.008397104041672852,payout
P22958,56,M,2019-06-14,5,85000,None,True,AccountValue,True,0.009879676826857935,0.0011197308601372609,0.0,0.0,0.010999407686995196,payout
P22959,58,M,2010-03-11,5,85000,GMWB,True,ReturnOfPremium,True,0.012683059727443298,0.002044221992472446,0.009912665199207233,0.002947597993443825,0.0275875449125668,payout
P22960,45,F,2016-12-02,5,115000,GMWB,True,AccountValue,False,0.01536046539676529,0.0025277311760415035,0.011346801042029194,0.0,0.029234997614835986,payout
P22961,67,F,2024-06-16,10,132000,None,True,AccountValue,True,0.011414120952104038,0.002976796217136238,0.0,0.0,0.014390917169240276,deferred
P22962,61,F,2021-11-09,5,63000,GMIB,True,AccountValue,True,0.014246229565704144,0.0011962034342028016,0.011213608525735129,0.0,0.026656041525642077,deferred
P22963,59,M,2009-10-06,10,129000,None,True,AccountValue,False,0.008810405005803035,0.002596695136804363,0.0,0.0,0.011407100142607398,payout
P22964,59,F,2006-03-07,5,67000,None,True,AccountValue,True,0.009231448043318206,0.0016338483644461703,0.0,0.0,0.010865296407764376,payout
P22965,62,M,2024-09-14,5,138000,None,True,AccountValue,True,0.008118765080200338,0.0012582726455275396,0.0,0.0,0.009377037725727877,deferred
P22966,67,F,2020-03-10,15,115000,None,True,AccountValue,True,0.009730479186440434,0.0020714399877676836,0.0,0.0,0.011801919174208118,deferred
P22967,61,F,2024-12-07,5,53000,GMIB,True,AccountValue,True,0.016603848581560682,0.0017915296492526638,0.007153881001535725,0.0,0.02554925923234907,deferred
P22968,51,F,2020-03-11,15,164000,GMWB,True,ReturnOfPremium,True,0.01575336692667978,0.002516913557062569,0.0111953299335365,0.002958369801579192,0.03242398021885804,deferred
P22969,66,M,2022-11-22,10,88000,None,True,AccountValue,True,0.010187274550463856,0.001292780987955293,0.0,0.0,0.011480055538419149,deferred
P22970,65,F,2021-11-10,10,79000,GMWB,True,AccountValue,False,0.014507079264147588,0.0026120327676779458,0.011900642503116251,0.0,0.029019754534941787,deferred
P22971,63,F,2019-01-13,5,107000,None,False,None,False,0.0070188412121733245,0.0027864184523288204,0.0,0.0,0.009805259664502144,payout
P22972,70,F,2021-12-11,5,66000,GMWB,True,ReturnOfPremium,True,0.014777162404414668,0.0019205299758026251,0.008693200726283216,0.003965586778876674,0.029356479885377186,deferred
P22973,62,F,2012-03-18,0,138000,None,True,AccountValue,True,0.011771890634827855,0.0014287990094333251,0.0,0.0,0.01320068964426118,payout
P22974,70,M,2023-10-01,0,119000,None,True,AccountValue,True,0.01030167640532417,0.0019747853042908696,0.0,0.0,0.01227646170961504,payout
P22975,73,F,2011-02-21,0,118000,None,True,AccountValue,False,0.01096154066027349,0.002782904365199849,0.0,0.0,0.013744445025473338,payout
P22976,66,F,2022-03-26,5,79000,None,False,None,False,0.0053597765698322,0.00298006337125775,0.0,0.0,0.00833983994108995,deferred
P22977,56,M,2010-12-15,15,50000,None,False,None,False,0.007928407253347446,0.0026011343018692585,0.0,0.0,0.010529541555216704,deferred
P22978,60,F,2023-08-07,10,91000,GMIB,True,ReturnOfPremium,True,0.014164235224344025,0.001222893955312743,0.00722139262504566,0.002987771394319571,0.025596293199022,deferred
P22979,71,F,2022-03-03,5,60000,GMIB,True,ReturnOfPremium,False,0.015449452352722342,0.001953332328252729,0.009897086740165833,0.0025975266274126858,0.02989739804855359,deferred
P22980,50,F,2022-02-07,5,148000,GMIB,True,AccountValue,True,0.015155437873137867,0.002930419819601274,0.01145286971489392,0.0,0.02953872740763306,deferred
P22981,58,M,2023-03-23,20,373000,GMIB,True,ReturnOfPremium,True,0.014097058593621307,0.0020774200377946896,0.008121425405423984,0.002169518985727414,0.026465423022567398,deferred
P22982,59,M,2015-02-18,5,113000,GMIB,True,ReturnOfPremium,False,0.0156597427516584,0.002592501563251333,0.011953260077790104,0.0028238225105806387,0.033029326903280476,payout
P22983,55,F,2020-08-18,5,161000,GMIB,True,AccountValue,True,0.014879923924963226,0.0013310889084320403,0.007696857073377308,0.0,0.023907869906772575,deferred
P22984,68,M,2024-04-22,5,148000,GMWB,True,SteppedUp,True,0.013489707152569246,0.0019727176463431068,0.008335564101137841,0.004867197475446526,0.02866518637549672,deferred
P22985,65,M,2019-05-10,15,123000,GMWB,True,AccountValue,True,0.013288762597448784,0.001076410733329666,0.011889981913623657,0.0,0.026255155244402105,deferred
P22986,56,F,2024-10-19,0,87000,GMWB,True,ReturnOfPremium,True,0.013613601127391184,0.0013316932915055945,0.01196758359259277,0.0034309411038884593,0.030343819115378007,payout
P22987,66,M,2023-03-04,10,145000,GMWB,True,AccountValue,True,0.012779804724441004,0.001239056963303653,0.011366627649465857,0.0,0.025385489337210514,deferred
P22988,60,M,2024-12-05,15,222000,GMIB,False,None,False,0.012241984814059888,0.0021848589078359193,0.012638750240579312,0.0,0.02706559396247512,deferred
P22989,54,M,2017-12-23,5,50000,GMIB,True,AccountValue,True,0.014049988744834253,0.001542534988433276,0.011331109391296803,0.0,0.026923633124564333,payout
P22990,56,F,2024-06-25,5,50000,GMIB,True,AccountValue,True,0.013910574236649296,0.0017237016616794508,0.011459889604386379,0.0,0.027094165502715126,deferred
P22991,65,M,2019-06-19,5,185000,None,True,AccountValue,False,0.011179406701396862,0.0019670295787118514,0.0,0.0,0.013146436280108713,payout
P22992,69,F,2023-11-22,0,127000,GMWB,True,SteppedUp,True,0.015346275023440317,0.0011096356181798084,0.008161249881604792,0.004944162496687317,0.029561323019912236,payout
P22993,58,F,2022-04-14,5,133000,None,True,AccountValue,True,0.008575401069488599,0.001565902140869123,0.0,0.0,0.010141303210357722,deferred
P22994,66,M,2016-09-28,15,50000,None,True,AccountValue,True,0.011941580262435986,0.0018342687189108718,0.0,0.0,0.013775848981346858,deferred
P22995,74,M,2016-01-16,10,327000,GMWB,True,ReturnOfPremium,False,0.012865033678960917,0.0027805334425401325,0.011561007285875401,0.002519793674842297,0.029726368082218745,deferred
P22996,51,M,2023-02-18,5,50000,GMWB,True,ReturnOfPremium,True,0.01500180737817347,0.0024568405719909694,0.00615197590881029,0.0025524800027175915,0.02616310386169232,deferred
P22997,64,F,2023-12-07,15,155000,GMWB,True,AccountValue,True,0.014000830313747456,0.0015138439843436287,0.0064949569538913085,0.0,0.02200963125198239,deferred
P22998,68,F,2017-07-15,0,107000,GMIB,True,ReturnOfPremium,True,0.014254007001930377,0.0025869946165636005,0.01247540907560124,0.002603609415683061,0.03192002010977828,payout
P22999,61,F,2022-04-16,15,105000,GMIB,True,SteppedUp,True,0.014087010982250285,0.001316040799244463,0.008583280928732258,0.003157926969575058,0.027144259679802066,deferred
P23000,71,M,2016-06-04,15,70000,GMWB,False,None,False,0.011628427489510856,0.0028723458774997167,0.006711499112076955,0.0,0.021212272479087527,deferred
P23001,79,M,2018-01-18,10,116000,None,True,AccountValue,True,0.010860933950787549,0.0015958223314840986,0.0,0.0,0.012456756282271648,deferred
P23002,64,F,2018-12-24,15,183000,GMIB,False,None,False,0.010010563343974998,0.0027003811038980078,0.01278556331439901,0.0,0.025496507762272018,deferred
P23003,60,F,2017-07-24,15,50000,None,True,AccountValue,False,0.00995650617166746,0.0027856813549519523,0.0,0.0,0.012742187526619413,deferred
P23004,69,F,2015-06-09,0,71000,None,True,AccountValue,True,0.009791007792741545,0.0014714511520784665,0.0,0.0,0.011262458944820012,payout
P23005,68,F,2020-08-21,5,59000,GMWB,False,None,False,0.008898853005344041,0.0015108935059568534,0.007415944392416963,0.0,0.01782569090371786,deferred
P23006,45,F,2020-03-05,0,50000,GMWB,True,AccountValue,True,0.015415035783629776,0.0022445395135493942,0.007259812465532012,0.0,0.024919387762711184,payout
P23007,61,M,2005-05-06,15,317000,None,True,AccountValue,True,0.00805271267128373,0.0021666693674616522,0.0,0.0,0.010219382038745383,payout
P23008,58,F,2012-08-06,5,50000,GMIB,True,AccountValue,True,0.016404590213230024,0.0010607684531990598,0.011183250625299393,0.0,0.028648609291728473,payout
P23009,65,F,2012-02-20,5,135000,None,False,None,False,0.0071076915284934965,0.0026476615075224476,0.0,0.0,0.009755353036015945,payout
P23010,60,F,2021-07-19,10,138000,None,True,AccountValue,True,0.008444377629154808,0.002337028094049972,0.0,0.0,0.01078140572320478,deferred
P23011,61,F,2023-03-07,0,117000,GMWB,True,ReturnOfPremium,True,0.014106884418140732,0.002004004680992066,0.007708281705148932,0.0025324226800475364,0.026351593484329267,payout
P23012,55,F,2022-10-13,10,65000,GMWB,True,ReturnOfPremium,True,0.01361023415768869,0.0013402158522583434,0.00864551950299304,0.0023847390740470197,0.025980708586987093,deferred
P23013,67,F,2020-06-03,5,78000,None,True,AccountValue,True,0.011869407484330538,0.002800201621294839,0.0,0.0,0.014669609105625377,payout
P23014,75,M,2011-06-08,5,255000,GMIB,True,ReturnOfPremium,True,0.016393835795025746,0.0029281925990538526,0.010546078329792237,0.002117972358427625,0.03198607908229946,payout
P23015,55,M,2022-02-27,15,112000,GMIB,True,ReturnOfPremium,True,0.014471237303194336,0.0027745633638715864,0.011910401250265698,0.0037035985291026317,0.03285980044643425,deferred
P23016,50,F,2022-11-07,20,98000,None,True,AccountValue,True,0.010008229722595404,0.0015397065891068402,0.0,0.0,0.011547936311702244,deferred
P23017,62,F,2008-09-22,0,95000,None,True,AccountValue,True,0.009473394514454272,0.0027579811843332874,0.0,0.0,0.01223137569878756,payout
P23018,61,M,2009-12-06,5,158000,GMWB,True,AccountValue,True,0.015217127976612985,0.0022787120919561966,0.010035422284899162,0.0,0.027531262353468346,payout
P23019,71,F,2021-06-27,0,146000,None,True,AccountValue,True,0.008533687471993883,0.002514667884856949,0.0,0.0,0.011048355356850833,payout
P23020,52,M,2017-05-25,10,50000,GMIB,True,SteppedUp,True,0.01536317680580819,0.002639462190963346,0.009326597755890254,0.005405405906421594,0.03273464265908338,deferred
P23021,57,M,2006-05-23,0,94000,GMWB,True,ReturnOfPremium,True,0.012638644474596103,0.002251189336693866,0.007171064990193965,0.002333161047545075,0.02439405984902901,payout
P23022,45,F,2014-10-13,5,50000,GMIB,True,ReturnOfPremium,True,0.014985663917624216,0.0012358165660628913,0.01296314944351808,0.00221193147837667,0.031396561405581856,payout
P23023,72,M,2023-10-24,10,248000,GMWB,True,AccountValue,True,0.014934064414921034,0.0018698952438829645,0.006193492265344663,0.0,0.022997451924148662,deferred
P23024,64,M,2023-07-23,5,126000,None,True,AccountValue,True,0.01123071929300521,0.002602241695218993,0.0,0.0,0.013832960988224204,deferred
P23025,58,F,2012-05-20,5,130000,GMWB,True,ReturnOfPremium,False,0.015553275519442512,0.0023656844316521813,0.010946080425854718,0.0022405023178336926,0.031105542694783102,payout
P23026,51,F,2020-10-26,0,73000,GMIB,True,ReturnOfPremium,True,0.01687028937884834,0.0026896854345346394,0.007090640036316196,0.003886066107054856,0.03053668095675403,payout
P23027,52,F,2022-01-21,5,85000,GMWB,True,AccountValue,True,0.01559286208449293,0.0016593445166422647,0.01068643250135473,0.0,0.027938639102489927,deferred
P23028,65,M,2019-06-26,5,114000,GMIB,True,AccountValue,True,0.01377785204297853,0.0015188268071165598,0.012346801685526371,0.0,0.027643480535621462,payout
P23029,53,M,2018-06-23,15,50000,GMIB,True,ReturnOfPremium,True,0.014524117086368136,0.0011317354187606128,0.00942094271881004,0.003204465834582891,0.028281261058521683,deferred
P23030,62,M,2015-08-08,5,93000,None,True,AccountValue,True,0.00862246617949313,0.002871700783779291,0.0,0.0,0.01149416696327242,payout
P23031,78,M,2024-03-27,5,69000,GMWB,True,AccountValue,True,0.015813366906399486,0.0027336911193162577,0.006300026447187854,0.0,0.024847084472903597,deferred
P23032,59,F,2016-02-15,15,57000,None,True,AccountValue,True,0.008058726871522426,0.002819341668564158,0.0,0.0,0.010878068540086584,deferred
P23033,54,F,2021-01-08,5,88000,GMWB,True,AccountValue,True,0.015679915116295254,0.002821740675209901,0.006667183073353153,0.0,0.02516883886485831,deferred
P23034,65,M,2014-08-26,0,62000,GMWB,True,AccountValue,True,0.013522445604718838,0.0028465975714990037,0.007238567823329055,0.0,0.023607610999546898,payout
P23035,52,M,2022-08-28,15,103000,GMWB,False,None,False,0.010341450058848347,0.0027075081519817353,0.011940776836102646,0.0,0.024989735046932728,deferred
P23036,75,F,2023-01-01,0,98000,None,True,AccountValue,False,0.008087629303947871,0.00286500677853276,0.0,0.0,0.010952636082480632,payout
P23037,73,F,2006-05-24,5,124000,GMIB,True,AccountValue,True,0.014891996373432316,0.0019417939309874536,0.01182854754897714,0.0,0.028662337853396908,payout
P23038,60,F,2022-06-07,15,90000,GMWB,True,AccountValue,True,0.013197522522152026,0.0014045489571807312,0.010457288185060922,0.0,0.02505935966439368,deferred
P23039,54,F,2015-08-13,10,68000,GMWB,False,None,False,0.01199802455335926,0.001937039034311089,0.009658387497372646,0.0,0.023593451085042995,deferred
P23040,58,M,2015-06-12,10,73000,GMWB,True,AccountValue,True,0.014196264790039945,0.002673154274889588,0.007254018060311613,0.0,0.02412343712524115,payout
P23041,59,F,2011-05-09,10,149000,GMWB,True,ReturnOfPremium,False,0.014695423014517475,0.002812816401697553,0.00706228937455215,0.003101776062257009,0.027672304853024188,payout
P23042,65,M,2023-10-19,15,85000,None,True,AccountValue,True,0.009421418534773802,0.0019289719118116633,0.0,0.0,0.011350390446585465,deferred
P23043,70,F,2020-02-10,0,119000,None,True,AccountValue,True,0.010991206297180207,0.0019197472469845802,0.0,0.0,0.012910953544164787,payout
P23044,53,M,2013-05-15,20,70000,None,True,AccountValue,True,0.009588386663671074,0.0016806452911409407,0.0,0.0,0.011269031954812015,deferred
P23045,70,M,2015-03-05,0,227000,None,True,AccountValue,True,0.011883729692720897,0.002957587120584806,0.0,0.0,0.014841316813305703,payout
P23046,66,F,2014-06-15,5,54000,GMWB,True,AccountValue,True,0.012573038727062023,0.001449592385644163,0.01049421654720975,0.0,0.024516847659915936,payout
P23047,57,F,2023-12-09,0,64000,None,True,AccountValue,False,0.010003908617619628,0.001761968096264598,0.0,0.0,0.011765876713884226,payout
P23048,53,M,2024-11-17,15,93000,GMIB,True,ReturnOfPremium,True,0.016963462789186007,0.002223283172845168,0.010217902034027351,0.00283915518471511,0.032243803180773634,deferred
P23049,62,F,2016-07-28,15,89000,GMIB,True,AccountValue,True,0.01684564740913919,0.002443499545594553,0.008475723015048755,0.0,0.0277648699697825,deferred
P23050,53,M,2014-04-04,5,79000,GMWB,True,AccountValue,True,0.014648605863438777,0.00279999865080541,0.008192592843418743,0.0,0.02564119735766293,payout
P23051,70,F,2018-12-25,20,109000,GMIB,True,AccountValue,True,0.016102504539905263,0.0016069112536485819,0.011265271375824842,0.0,0.028974687169378684,deferred
P23052,53,F,2022-01-06,10,67000,GMIB,False,None,False,0.011023552821683599,0.0026261102732586025,0.009020265444239664,0.0,0.022669928539181865,deferred
P23053,66,M,2008-10-28,15,94000,GMWB,True,ReturnOfPremium,True,0.01536917107147194,0.001359365472822924,0.009468643231626965,0.0028991550844077907,0.029096334860329618,payout
P23054,61,M,2016-09-23,10,86000,GMWB,True,AccountValue,False,0.01558061500211033,0.0010628375598139299,0.009469917077856866,0.0,0.026113369639781128,deferred
P23055,57,M,2024-11-12,20,56000,None,True,AccountValue,True,0.008767108378292345,0.0023239892069865605,0.0,0.0,0.011091097585278905,deferred
P23056,61,F,2016-06-14,5,243000,None,True,AccountValue,True,0.011192356999198499,0.0023357690975409602,0.0,0.0,0.013528126096739458,payout
P23057,70,M,2021-12-02,0,80000,None,False,None,False,0.0077827924873454385,0.0023545438627984886,0.0,0.0,0.010137336350143928,payout
P23058,52,M,2015-11-04,10,50000,None,True,AccountValue,True,0.010379460925028484,0.0022464033929376634,0.0,0.0,0.012625864317966147,deferred
P23059,58,F,2023-09-04,10,165000,GMWB,True,AccountValue,True,0.015394421153610734,0.00113603541249519,0.007908289633722403,0.0,0.02443874619982833,deferred
P23060,55,M,2024-03-20,15,76000,GMWB,False,None,False,0.00870094432132602,0.002610255075597549,0.009478927350582615,0.0,0.020790126747506184,deferred
P23061,61,M,2020-09-12,5,98000,None,True,AccountValue,False,0.011162465592223083,0.0024945389594210874,0.0,0.0,0.01365700455164417,deferred
P23062,56,M,2007-11-01,15,68000,None,True,AccountValue,True,0.009860604355648915,0.001111061366977842,0.0,0.0,0.010971665722626757,payout
P23063,47,M,2013-09-07,5,50000,GMIB,True,ReturnOfPremium,True,0.01563023736416693,0.0024486589297353545,0.012070023559258054,0.00352275451522179,0.03367167436838213,payout
P23064,53,F,2016-06-06,15,87000,GMIB,True,AccountValue,True,0.016892281806918544,0.0015070298781261874,0.011514298087306774,0.0,0.029913609772351503,deferred
P23065,75,F,2022-05-13,15,150000,GMWB,True,AccountValue,True,0.015651265376486857,0.0019623272208556244,0.011807126180026504,0.0,0.029420718777368987,deferred
P23066,63,M,2013-01-12,5,107000,GMIB,True,AccountValue,False,0.014306266292672044,0.0027109970207369566,0.010450695961659871,0.0,0.02746795927506887,payout
P23067,63,M,2017-08-11,10,193000,GMWB,True,AccountValue,True,0.013773208878634225,0.0015517505164833717,0.008847938223226704,0.0,0.024172897618344298,deferred
P23068,59,M,2021-07-04,5,69000,None,True,AccountValue,True,0.010709645712445046,0.002355492040389813,0.0,0.0,0.013065137752834858,deferred
P23069,61,M,2020-09-22,10,165000,GMWB,True,AccountValue,True,0.015096101758805646,0.0023070504039344364,0.010594077077343262,0.0,0.027997229240083348,deferred
P23070,58,M,2013-01-24,10,50000,GMWB,True,AccountValue,True,0.0121762717570145,0.001713702169461775,0.009794313209936286,0.0,0.02368428713641256,payout
P23071,66,M,2010-11-25,10,50000,GMIB,True,ReturnOfPremium,True,0.013840947177402512,0.0025834145016535503,0.007860639232682456,0.0030206272620208136,0.027305628173759332,payout
P23072,62,M,2023-05-02,10,397000,GMIB,False,None,False,0.01026756857874445,0.0014969023303703591,0.011312100781038361,0.0,0.023076571690153168,deferred
P23073,52,F,2020-07-19,20,132000,None,False,None,False,0.007929625740426832,0.0016691054915323384,0.0,0.0,0.00959873123195917,deferred
P23074,64,M,2021-12-14,5,50000,GMIB,True,AccountValue,True,0.014867667174475352,0.0026308116460271023,0.007895320993616882,0.0,0.025393799814119336,deferred
P23075,45,F,2018-05-15,5,118000,None,False,None,False,0.005741047202694131,0.002095455523355884,0.0,0.0,0.007836502726050014,payout
P23076,65,M,2024-04-06,10,105000,None,True,AccountValue,True,0.011221571474592408,0.0025736314134136404,0.0,0.0,0.013795202888006048,deferred
P23077,50,F,2017-02-12,10,90000,None,False,None,False,0.007899306748445443,0.002803885545503734,0.0,0.0,0.010703192293949178,deferred
P23078,61,F,2019-12-06,5,74000,GMIB,True,AccountValue,True,0.013178027294117075,0.0021888608580129037,0.008935672474572156,0.0,0.024302560626702135,payout
